word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
establishment,,,,,,
orthotopic,,4.0,2.0,9.0,,
hepatoblastoma,2.0,3.0,1.0,4.0,,
model,3.0,1.0,,15.0,,
il2rγnull,1.0,,,1.0,,
miceorthotopic,,,,,,
mice,2.0,2.0,12.0,14.0,11.0,
