word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
classification,1.0,9,6.0,22,2.0,
time,3.0,10,22.0,31,4.0,2.0
series,3.0,10,8.0,8,3.0,
gene,1.0,13,36.0,21,1.0,5.0
expression,3.0,17,27.0,22,1.0,
studies,,1,,2,,
integration,2.0,4,2.0,7,1.0,1.0
network,,2,16.0,12,1.0,2.0
