word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
length,1.0,8.0,3.0,5,6.0,
subpopulations,,,,1,1.0,
cells,7.0,11.0,6.0,19,12.0,
patients,6.0,3.0,6.0,14,8.0,
heart,2.0,6.0,4.0,3,5.0,
failure,1.0,1.0,4.0,1,,
telomere,1.0,9.0,4.0,5,8.0,
