word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
analysis,1,2,4,9,13.0,1
myocyte,6,9,3,15,5.0,3
contraction,2,6,4,17,2.0,1
matrix,3,7,17,16,,3
