word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
creatine,10.0,14,10.0,9,22,3.0
levels,3.0,3,2.0,7,8,
response,1.0,1,,4,3,
stress,,4,3.0,10,4,1.0
heart,3.0,5,3.0,7,5,1.0
