word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
toxoplasma,1.0,2.0,1.0,1.0,1.0,1.0
gondii,9.0,13.0,5.0,4.0,22.0,1.0
infection,2.0,3.0,,3.0,12.0,
seagull,3.0,1.0,,3.0,9.0,
chicks,3.0,1.0,4.0,9.0,10.0,
consumption,,1.0,,,,
freshwater,3.0,1.0,6.0,5.0,6.0,
food,3.0,2.0,5.0,7.0,8.0,1.0
resources,,,,1.0,,
spain,1.0,1.0,2.0,1.0,2.0,
