word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
carbonate,1,7,1,3,1,
mineralogy,3,6,3,9,20,5.0
bryozoans,3,4,2,4,3,3.0
