word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
huts,,,2.0,8.0,,
settlement,1.0,1.0,1.0,4.0,,
jordantwenty,,,,,,
jordan,1.0,,2.0,3.0,1.0,
