word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
plant,,4.0,3.0,8.0,6.0,
translation,1.0,2.0,,,2.0,
elongation,2.0,3.0,,2.0,1.0,
factor,2.0,3.0,,2.0,,
facilitates,,,,,,
virus,2.0,12.0,4.0,7.0,15.0,1.0
pvx,4.0,6.0,6.0,38.0,13.0,3.0
infection,1.0,5.0,1.0,12.0,3.0,2.0
interacts,,4.0,,1.0,,
gene,2.0,1.0,4.0,13.0,1.0,
block,1.0,1.0,,1.0,,
roles,1.0,1.0,,4.0,3.0,
eef1b,3.0,9.0,8.0,19.0,7.0,
subunits,1.0,4.0,3.0,15.0,2.0,
