word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
ferm,2.0,6.0,,4.0,4.0,
protein,1.0,5.0,1.0,4.0,2.0,
tyrosine,1.0,3.0,,,,
phosphatases,1.0,1.0,,,,
ptpn4,5.0,6.0,10.0,36.0,13.0,
ptpn3,6.0,8.0,1.0,10.0,22.0,
cell,5.0,10.0,7.0,31.0,9.0,
receptor,1.0,2.0,,1.0,2.0,
transductionptpn3/4/13,,,,,,
tcr,5.0,7.0,,2.0,6.0,
signaling,,3.0,,,2.0,
