word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
analysis,,1,1.0,3.0,,
stimulation,11.0,9,21.0,24.0,39.0,3.0
leads,4.0,5,,,2.0,2.0
nucleus,7.0,1,1.0,7.0,3.0,1.0
