word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
responsiveness,2.0,5.0,2.0,3.0,,
prop,11.0,15.0,31.0,19.0,21.0,
levels,3.0,,3.0,6.0,4.0,
proteins,3.0,4.0,5.0,8.0,10.0,
humansprop,,,,,,
taste,4.0,18.0,4.0,7.0,7.0,
sensitivity,1.0,2.0,,,1.0,
proteome,1.0,3.0,2.0,4.0,1.0,
