word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
mediate,,1,,,1,
production,1.0,2,,9.0,10,
inflammation,3.0,6,,15.0,22,
injury,1.0,4,,7.0,13,
