word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
feeder,1.0,5,11.0,3.0,,
cells,3.0,23,67.0,19.0,,
culture,,6,4.0,2.0,,
stem,2.0,6,,,,
chemical,2.0,4,1.0,1.0,,
mefs,1.0,15,36.0,9.0,,
ips,,2,,,,
