word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
bile,1.0,1.0,,1,,
acid,1.0,1.0,,1,3.0,
sensor,1.0,1.0,,1,,
fxr,10.0,8.0,50.0,30,9.0,2.0
activities,,1.0,,2,1.0,
tlr-9,1.0,1.0,,3,1.0,
inflammation,2.0,3.0,,4,,
target,1.0,,4.0,2,,
gene,2.0,1.0,15.0,8,,2.0
