word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
resistance,4,7,15,43.0,16.0,
caco-2,3,1,2,23.0,7.0,
mdr1,5,4,13,6.0,6.0,
mrp1,3,4,12,5.0,6.0,
mrp2,4,4,12,5.0,6.0,
antisense,1,4,2,2.0,,
mdr,3,4,1,3.0,14.0,
oligonucleotides,1,3,3,,,
