word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
carbon,12.0,8.0,5.0,5.0,29.0,
transfer,1.0,1.0,1.0,5.0,9.0,
host,4.0,8.0,2.0,5.0,11.0,
mycorrhizas,5.0,5.0,12.0,11.0,9.0,
ascocarps,6.0,4.0,27.0,36.0,15.0,
pulse-labeling,,2.0,1.0,,2.0,
technique,,,,,,
melanosporum,3.0,7.0,8.0,4.0,3.0,
