word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
saleema,7.0,17.0,42.0,4.0,11.0,1.0
initiative,2.0,5.0,1.0,,2.0,
sudan,2.0,4.0,9.0,,3.0,1.0
mutilation,1.0,1.0,,,,
outcomes,,1.0,3.0,2.0,3.0,
response,,,1.0,,,
effects,,1.0,2.0,,1.0,
