word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
complementarity,2.0,2.0,4,3,,
end,1.0,1.0,10,12,,
regions,1.0,1.0,9,6,,
lifetime,2.0,2.0,8,16,,
rnas,4.0,18.0,11,14,1.0,
structure,,,2,12,1.0,
rna,8.0,15.0,56,60,11.0,
