word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
effects,2.0,2.0,,,2.0,
ketone,2.0,4.0,1.0,1.0,3.0,
body,,,2.0,2.0,,
infusion,2.0,4.0,5.0,6.0,8.0,
humans,,5.0,,,4.0,
uptake,2.0,,,,1.0,
oxygen,5.0,6.0,2.0,5.0,8.0,
consumption,1.0,,,1.0,2.0,
blood,2.0,2.0,8.0,4.0,1.0,
flow,2.0,2.0,,3.0,1.0,
emission,,,,,,
tomography,,,,,,
trial,,,3.0,1.0,,
reduces,1.0,,,,,
