word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
heat,2.0,56,35.0,12.0,4.0,8
transfer,2.0,42,21.0,7.0,3.0,6
intensification,,4,,,,2
exchanger,2.0,11,13.0,2.0,1.0,2
pressure,3.0,25,21.0,6.0,1.0,24
drop,,6,3.0,1.0,,3
