word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
share,3.0,9,9,1.0,37.0,13.0
data,12.0,122,187,15.0,237.0,104.0
anyone,,1,2,,2.0,
reuse,1.0,9,14,1.0,1.0,2.0
tail,1.0,11,9,,,2.0
science,3.0,18,28,5.0,25.0,7.0
technology,2.0,13,6,8.0,12.0,5.0
