word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
horseshoe,2.0,5.0,15.0,7.0,,
crab,1.0,,1.0,1.0,,
genus,1.0,9.0,4.0,5.0,,
limulus,3.0,10.0,13.0,11.0,1.0,
living,,1.0,,6.0,,
fossil,,2.0,2.0,7.0,,
past,,,,,,
present,,1.0,2.0,2.0,,
