word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
deletion,1.0,1.0,,1.0,,
mtorc1,1.0,3.0,,,,
activity,1.0,,,,,
cd4+,,3.0,3.0,,,
cells,7.0,16.0,19.0,41.0,2.0,4.0
lung,2.0,2.0,5.0,4.0,5.0,4.0
fibrosis,8.0,15.0,8.0,25.0,2.0,
cell,,1.0,4.0,3.0,1.0,
