word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
reward,3.0,8.0,2.0,8.0,13,1.0
punishment,3.0,4.0,2.0,9.0,14,1.0
learning,8.0,18.0,5.0,11.0,36,3.0
life,3.0,6.0,,,8,1.0
replication,,,,,2,
study,3.0,5.0,11.0,3.0,12,1.0
