word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
probability,1,2.0,4.0,9.0,,
establishment,6,3.0,,4.0,2.0,
virus,2,5.0,4.0,,2.0,
detection,1,2.0,3.0,2.0,1.0,
mosquito,4,20.0,17.0,16.0,6.0,10.0
surveillance,2,5.0,4.0,2.0,1.0,
temperature,3,7.0,8.0,7.0,6.0,4.0
conditions,1,,,8.0,2.0,
context,1,,1.0,1.0,1.0,
