word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
dengue,10.0,14.0,9.0,8.0,41,1.0
incidence,3.0,1.0,6.0,12.0,15,
singapore,4.0,8.0,7.0,2.0,14,1.0
years,1.0,,1.0,1.0,5,
population,5.0,7.0,9.0,17.0,22,
growth,4.0,5.0,,5.0,12,
climate,3.0,4.0,4.0,4.0,11,
mobility,,,,,1,
factors,1.0,2.0,,,1,
epidemics,2.0,2.0,1.0,,5,
