word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
analyses,1.0,1.0,,,,
generation,,,1.0,2.0,,
family,3.0,2.0,6.0,19.0,1.0,
disease,1.0,4.0,2.0,1.0,,
iris,1.0,,,1.0,,
heterochromia,3.0,1.0,3.0,8.0,,
hirschsprung,,2.0,3.0,,,
