word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
comparison,1.0,,,4.0,2.0,
transplantation,1.0,1.0,1.0,30.0,10.0,1.0
resection,7.0,7.0,4.0,31.0,17.0,1.0
cholangiocarcinoma,4.0,2.0,4.0,6.0,3.0,
review,,,2.0,,,
meta-analysis,,,5.0,,2.0,
liver,1.0,8.0,1.0,3.0,9.0,1.0
versus,,,1.0,2.0,1.0,
