word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
analysis,1,1.0,6.0,2.0,,1.0
potato,3,22.0,5.0,4.0,,
virus,1,8.0,4.0,,,
coat,1,,,,,1.0
protein,1,1.0,6.0,,2.0,1.0
antibodies,3,6.0,7.0,1.0,2.0,
epitopes,6,10.0,6.0,5.0,1.0,
mabs,2,18.0,8.0,11.0,3.0,
