word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
roles,,2.0,,,,
cross-talk,,2.0,,,,
hepatocytes,2.0,1.0,,3.0,8.0,
cells,1.0,3.0,,1.0,15.0,
carcinoma,1.0,1.0,,,,
vegf-c,5.0,,5.0,35.0,9.0,1.0
vegfr-1,5.0,1.0,6.0,38.0,10.0,1.0
vegfr-3,5.0,,5.0,36.0,10.0,1.0
hcc,6.0,8.0,5.0,8.0,3.0,
