word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
refolding,1.0,1.0,1.0,6.0,1.0,
studies,,,,2.0,3.0,
ferrochelatase,6.0,13.0,3.0,5.0,8.0,
cyanobacterium,1.0,1.0,,1.0,,
synechocystis,1.0,3.0,6.0,8.0,9.0,
pcc,1.0,,,,,
kinetics,1.0,1.0,1.0,1.0,,
