word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
quantification,,,,,3,
frequency,2.0,8.0,20.0,22.0,19,
responses,,5.0,,8.0,10,
eeg,,3.0,11.0,2.0,7,
bci,4.0,10.0,5.0,,8,
conditions,1.0,,2.0,,1,
