word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
next-generation,1.0,1.0,,,,
techniques,,,1.0,,,
imprinting,6.0,13.0,3.0,19.0,3.0,
gallus,2.0,,,,,
domesticus,,,,,,
brains,1.0,,3.0,,1.0,
absent,1.0,,,,1.0,
chicken,,2.0,1.0,2.0,1.0,
