word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
binding,3.0,10.0,23.0,19.0,2.0,2.0
sites,5.0,14.0,3.0,15.0,,
substrate,3.0,,2.0,7.0,,
p-glycoprotein,1.0,1.0,,,,
p-gp,,1.0,1.0,,,
