word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
birds,2,1,3.0,4,2,22.0
habitat,5,7,10.0,4,9,11.0
food,2,5,1.0,2,3,
resources,1,1,,1,4,
migrants,3,3,2.0,6,8,
costa,1,1,2.0,6,4,13.0
rica,1,1,2.0,6,4,13.0
migrant,3,4,7.0,5,17,1.0
