word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
protein,2.0,6.0,2.0,4.0,1.0,
aspm,9.0,17.0,56.0,32.0,6.0,
assembly,2.0,5.0,5.0,7.0,,
progression,3.0,3.0,5.0,1.0,,
mouse,3.0,4.0,16.0,7.0,3.0,
oocytes,4.0,5.0,49.0,7.0,26.0,
study,1.0,1.0,,2.0,,
gene,,,1.0,,3.0,
