word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
herbivory,3.0,15.0,18.0,20.0,15.0,
imposes,,,,,,
fitness,1.0,4.0,,,1.0,
costs,2.0,7.0,1.0,,7.0,
hummingbird,1.0,3.0,1.0,,8.0,
pollinators,1.0,10.0,4.0,1.0,5.0,
