word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
differences,,1,2,,,
length,3.0,4,33,1.0,4.0,4.0
twitter,4.0,6,1,1.0,2.0,1.0
messages,3.0,6,4,1.0,2.0,1.0
