word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
reticulum,1,2,,,,
membrane,10,11,5.0,67.0,25.0,2.0
reorganization,10,8,3.0,60.0,24.0,2.0
homeostasis,3,4,,8.0,6.0,
