word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
utility,1.0,,,,1.0,
dna,1.0,4.0,7.0,2.0,3.0,
barcodes,2.0,1.0,,,,
framework,2.0,3.0,1.0,,2.0,
freshwater,3.0,11.0,4.0,,9.0,2.0
mussels,3.0,12.0,2.0,,4.0,2.0
bivalvia,,,,,,
unionidae,1.0,4.0,1.0,1.0,5.0,
middle,1.0,4.0,1.0,,,
yangtze,1.0,4.0,2.0,,1.0,
river,1.0,4.0,70.0,,,
