word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
lesion,,1.0,,3,3,
effects,,4.0,,6,6,
inflammation,2.0,11.0,,3,12,
hippocampus,1.0,,4.0,14,5,
rats,11.0,5.0,18.0,25,13,
lesions,,,,3,3,
