word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
imaging,2,3,3,1.0,4.0,
photon,3,15,3,2.0,4.0,
emission,3,16,3,6.0,3.0,
arthritis,3,5,3,1.0,3.0,
mouse,1,2,1,,,
model,1,2,2,,,
