word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
transmission,5.0,11.0,1.0,31.0,8.0,
h1n1,2.0,3.0,3.0,16.0,4.0,
influenza,2.0,6.0,4.0,5.0,4.0,
viruses,1.0,1.0,3.0,3.0,4.0,
ferretinfluenza,,,,,,
ferrets,4.0,4.0,16.0,35.0,11.0,
