word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
inhibition,,2.0,,3.0,1.0,
rescues,,,,,,
impairments,1.0,,,,1.0,
bone,7.0,9.0,15.0,23.0,28.0,4.0
formation,4.0,2.0,5.0,14.0,17.0,
properties,2.0,1.0,,1.0,2.0,
fracture,3.0,6.0,7.0,13.0,10.0,1.0
connexin,1.0,2.0,,,,
deficient,4.0,1.0,,,7.0,
mice,1.0,2.0,6.0,4.0,10.0,1.0
connexin43,,,,,,
healing,7.0,7.0,1.0,5.0,16.0,
