word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
stability,1.0,,,,2.0,
aggregatibacter,1.0,1.0,1.0,,,
actinomycetemcomitans,5.0,9.0,12.0,13.0,18.0,2.0
infection,2.0,3.0,1.0,,4.0,
microevolution,,3.0,,,1.0,
