word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
relationship,1,2,1.0,5,3,
language,5,19,6.0,6,14,1.0
laterality,4,8,8.0,24,20,1.0
face,3,17,8.0,40,8,2.0
performance,2,11,3.0,5,5,1.0
left-handers,2,15,,3,5,
