word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
lack,,,,,,
structure,3.0,14.0,8.0,3.0,14.0,
gulo,,2.0,,,,
populations,3.0,8.0,6.0,4.0,11.0,2.0
scale,,,,,,
selection,4.0,13.0,11.0,9.0,14.0,1.0
