word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
determination,1,1,,2,,
events,3,3,4.0,2,2.0,
rock,2,2,,1,2.0,
lobsters,2,4,26.0,8,7.0,
pleopod,2,4,7.0,9,4.0,
