word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
discovery,,1.0,,,,
porcine,9.0,5.0,30.0,21.0,9.0,5.0
micrornas,,1.0,,,,7.0
tissues,4.0,4.0,11.0,4.0,2.0,
approachdiscovery,,,,,,
microrna,,,,,,6.0
solexa,2.0,3.0,11.0,12.0,6.0,
sequencing,1.0,4.0,13.0,11.0,7.0,1.0
