word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
activation,,2.0,2.0,1.0,,
notch,1.0,8.0,10.0,6.0,1.0,1.0
induces,,,,,,
steatosis,2.0,2.0,3.0,,1.0,
liver,3.0,12.0,20.0,6.0,5.0,12.0
