word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
forest,3,8,10.0,14.0,10.0,
structure,3,3,,,2.0,
deer,3,7,4.0,10.0,8.0,
abundance,3,6,1.0,1.0,3.0,
encephalitis,1,2,,1.0,,
risk,4,5,,,6.0,
upsurge,1,2,,,6.0,
italy,1,5,4.0,3.0,7.0,
