word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
work,3.0,68,24,31,45,
characteristics,3.0,35,21,59,28,
orientations,,9,1,4,3,
ability,3.0,27,6,29,23,
job,4.0,27,14,29,22,
mobility,2.0,11,4,23,6,
intentions,2.0,9,4,20,6,
workers,4.0,32,4,2,35,
