word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
regulation,,,,1.0,,
excitability,4.0,3.0,12.0,9.0,,
interneurons,7.0,6.0,29.0,10.0,,
neurons,6.0,6.0,29.0,10.0,1.0,
serotonin,3.0,2.0,5.0,5.0,,
fluoxetineeffects,,,,,,
pfc,4.0,13.0,15.0,14.0,1.0,
