word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
polymerase,2.0,4.0,,2.0,11.0,
discordance,,,,,,
swine,6.0,25.0,6.0,24.0,10.0,
influenza,4.0,5.0,6.0,5.0,4.0,1.0
h3n2v,3.0,7.0,,,1.0,
constellations,1.0,2.0,,2.0,3.0,
respiratory,,,1.0,3.0,2.0,
cells,4.0,7.0,23.0,77.0,17.0,2.0
reassortment,2.0,7.0,,8.0,12.0,2.0
epithelium,,,,1.0,,
