word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
medicine,1.0,6.0,2.0,14.0,4.0,
childcare,2.0,2.0,1.0,1.0,1.0,
africa,1.0,3.0,2.0,,2.0,
mothers,8.0,9.0,4.0,22.0,13.0,
knowledge,4.0,10.0,2.0,8.0,5.0,
folk,5.0,4.0,2.0,18.0,7.0,
illnesses,10.0,12.0,5.0,23.0,14.0,
patterns,,,,,,
behavior,1.0,1.0,,,1.0,
plant,2.0,1.0,4.0,1.0,3.0,4.0
