word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
epidemics,,,,,,
donations,5.0,5.0,30.0,4.0,,
growth,1.0,1.0,8.0,2.0,,
power-lawsepidemics,,,,,,
