word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
localization,,1.0,12.0,,,
membranes,1.0,1.0,6.0,1.0,1.0,
induces,,,3.0,,,
release,1.0,1.0,7.0,4.0,,1.0
host,1.0,2.0,3.0,2.0,,
cell,,4.0,5.0,7.0,4.0,
metabolism,1.0,1.0,3.0,3.0,,
hpv18,,,,,,
targets,,,,1.0,,
