word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
relationships,1,,3.0,18.0,4,1.0
housing,4,,4.0,3.0,3,
management,5,2.0,2.0,3.0,9,
factors,5,5.0,2.0,9.0,17,
health,5,11.0,,,34,
events,6,5.0,14.0,68.0,49,
elephants,3,5.0,9.0,10.0,44,1.0
zoos,1,2.0,5.0,2.0,2,1.0
zoo,1,2.0,15.0,,1,
