word,abstract_counts,section_1_counts,section_2_counts,section_3_counts,section_4_counts,section_5_counts
brain,5.0,7.0,12.0,15.0,18.0,
metabolic,,,1.0,5.0,2.0,
alterations,,,,,,
pten,1.0,5.0,,2.0,3.0,
knockout,1.0,1.0,,,,
mouse,2.0,2.0,1.0,8.0,2.0,
model,2.0,2.0,,5.0,2.0,
