File_csv,abstract_avg,section_1_avg,section_2_avg,section_3_avg,section_4_avg,section_5_avg,Cluster
journal.pone.0037386.csv,2.0,4.166666666666667,4.5,18.666666666666668,9.166666666666666,0.8333333333333334,0
journal.pone.0103745.csv,3.0,4.0,7.428571428571429,8.857142857142858,5.0,0.42857142857142855,0
journal.pone.0142731.csv,3.4285714285714284,3.7142857142857144,5.0,7.285714285714286,8.714285714285714,1.5714285714285714,0
journal.pone.0039397.csv,3.0,7.333333333333333,5.0,9.0,6.333333333333333,0.0,3
journal.pone.0041238.csv,1.25,1.25,19.25,7.25,0.0,1.5,1
journal.pone.0006198.csv,6.0,25.5,1.0,1.5,15.0,0.0,4
journal.pone.0179994.csv,3.0,2.375,3.875,5.375,6.25,0.875,1
journal.pone.0105491.csv,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,1
journal.pone.0179764.csv,2.7777777777777777,2.888888888888889,3.4444444444444446,3.3333333333333335,3.888888888888889,0.6666666666666666,1
journal.pone.0057116.csv,3.5,12.75,4.0,2.25,10.5,0.25,3
journal.pone.0059649.csv,4.285714285714286,4.714285714285714,3.857142857142857,5.428571428571429,9.857142857142858,0.14285714285714285,0
journal.pone.0123867.csv,4.333333333333333,3.6666666666666665,3.888888888888889,16.555555555555557,12.222222222222221,0.5555555555555556,0
journal.pone.0193168.csv,2.25,2.0,1.125,2.875,4.75,0.0,1
journal.pone.0150645.csv,4.2,9.2,4.8,2.4,15.2,0.0,3
journal.pone.0125231.csv,1.1,7.2,3.1,4.9,8.3,0.1,0
journal.pone.0148787.csv,7.333333333333333,21.666666666666668,19.0,13.333333333333334,21.0,18.0,4
journal.pone.0183384.csv,2.3333333333333335,9.0,3.6666666666666665,9.5,7.833333333333333,0.5,3
journal.pone.0197497.csv,2.2,3.2,1.3,5.8,3.8,0.4,1
journal.pone.0155099.csv,2.0,3.4285714285714284,2.7142857142857144,5.0,4.0,0.14285714285714285,1
journal.pone.0113966.csv,1.7142857142857142,1.1428571428571428,0.7142857142857143,3.4285714285714284,1.7142857142857142,0.0,1
journal.pone.0160750.csv,2.4,2.0,10.9,7.6,7.1,0.0,1
journal.pone.0179201.csv,0.5714285714285714,2.0,2.0,7.857142857142857,1.8571428571428572,0.14285714285714285,1
journal.pone.0103585.csv,1.8333333333333333,3.5833333333333335,5.25,10.333333333333334,11.25,0.0,1
